ID,source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet,android
433,Twitter for iPhone,7.90E+17,"Governor atMike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! hashtagMAGA
Tickets:… https://t.co/kfJv5Po0x6",Sat Oct 22 02:41:07 +0000 2016,8395,,21553,FALSE,0
434,Twitter for iPhone,7.90E+17,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets hashtagMAGA! Watch:… https://t.co/eb6XuMlbFW",Sat Oct 22 00:58:02 +0000 2016,9518,,22462,FALSE,0
435,Twitter for iPhone,7.90E+17,hashtagCrookedHillary sending U.S. intelligence info. to Podesta’s hacked email is ‘unquestionably an OPSEC violation’ https://t.co/z58aeo4CO7,Fri Oct 21 22:50:00 +0000 2016,12065,,21003,FALSE,0
436,Twitter for iPhone,7.90E+17,"WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ 
hashtagDrainTheSwamp hashtagCrookedHillary
https://t.co/bcYLslrxi0",Fri Oct 21 22:46:37 +0000 2016,9435,,17268,FALSE,0
437,Twitter for iPhone,7.90E+17,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0,Fri Oct 21 22:36:04 +0000 2016,11455,,20842,FALSE,0
438,Twitter for iPhone,7.90E+17,"""{Crooked Hillary Clinton} created this mess, and she knows it."" 
hashtagDrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk",Fri Oct 21 22:30:14 +0000 2016,11479,,19719,FALSE,0
439,Twitter for iPhone,7.90E+17,"Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to hashtagDrainTheSwamp! 
https://t.co/0VDdGdpCTg",Fri Oct 21 22:14:47 +0000 2016,9734,,16890,FALSE,0
440,Twitter for iPhone,7.90E+17,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"" 
https://t.co/dL7VDMqSLy",Fri Oct 21 22:10:57 +0000 2016,11456,,20788,FALSE,0
441,Twitter for iPhone,7.90E+17,"Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon… https://t.co/DUMlbSkVeY",Fri Oct 21 21:07:54 +0000 2016,10485,,24316,FALSE,0
442,Twitter for iPhone,7.90E+17,"A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. 
https://t.co/rtWhdYOyq7",Fri Oct 21 18:58:20 +0000 2016,11985,,20617,FALSE,0
443,Twitter for iPhone,7.90E+17,hashtagCrookedHillary “was at center of negotiating $12M commitment from King Mohammed VI of Morocco” to Clinton Fdn. https://t.co/HWOQ7jQWY2,Fri Oct 21 18:54:00 +0000 2016,12036,,19470,FALSE,0
444,Twitter for iPhone,7.90E+17,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th… https://t.co/IG5KhKIz3W",Fri Oct 21 17:43:39 +0000 2016,10064,,26027,FALSE,0
445,Twitter for Android,7.90E+17,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times.",Fri Oct 21 17:34:35 +0000 2016,16793,,56475,FALSE,1
446,Twitter for iPhone,7.89E+17,"Huma calls it a ""MESS,"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.
hashtagDrainTheSwamp https://t.co/juvdLIJPWu",Fri Oct 21 15:23:39 +0000 2016,14921,,25083,FALSE,0
447,Twitter for iPhone,7.89E+17,"Hillary &amp; Obama's Broken Promises. 
hashtagRepealObamacare https://t.co/oz24r2xW7G",Thu Oct 20 22:08:15 +0000 2016,13418,,24843,FALSE,0
448,Twitter for iPhone,7.89E+17,In addition to those without health coverage- those that have disastrous hashtagObamacare are seeing MASSIVE PREMIUM INCR… https://t.co/J7ldXmUmJm,Thu Oct 20 21:59:48 +0000 2016,11349,,24177,FALSE,0
449,Twitter Web Client,7.89E+17,"When Obama took office in 2009 employer-provided premiums cost $13,375. Today they are $18,142. Thanks, Obama.",Thu Oct 20 20:52:15 +0000 2016,8819,,18083,FALSE,0
450,Twitter for iPhone,7.89E+17,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! https://t.co/NgyCkEH7Xn",Thu Oct 20 20:30:01 +0000 2016,12210,,24708,FALSE,0
451,Twitter for iPhone,7.89E+17,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog… https://t.co/esLgql0Gg8,Thu Oct 20 20:26:01 +0000 2016,12498,,23724,FALSE,0
452,Twitter for iPhone,7.89E+17,"'Trump won the third debate'
https://t.co/Wh52fyLNRz",Thu Oct 20 20:06:18 +0000 2016,10714,,26332,FALSE,0
453,Twitter for iPhone,7.89E+17,"UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC at 12pm. 
https://t.co/uASvA4Gd4r

SATURDAY
Cleveland, OH at 7pm. 
https://t.co/hre7Foxqpo",Thu Oct 20 19:51:59 +0000 2016,5734,,13010,FALSE,0
454,Twitter for iPhone,7.89E+17,"hashtagICYMI - OHIO RALLY!
Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31",Thu Oct 20 19:51:39 +0000 2016,5141,,13307,FALSE,0
455,Twitter for iPhone,7.89E+17,"On behalf of the entire family, we would truly be honored to have your vote! Let's hashtagMakeAmericaGreatAgain hashtagEarlyVote https://t.co/tv7ihuvmfS",Thu Oct 20 19:27:22 +0000 2016,24933,,56726,FALSE,0
456,Twitter for iPhone,7.89E+17,"Want access to Crooked Hillary? Don't forget - it's going to cost you!
hashtagDrainTheSwamp hashtagPayToPlay https://t.co/qjMBZkEnK9",Thu Oct 20 18:25:34 +0000 2016,15249,,29375,FALSE,0
457,Twitter for iPhone,7.89E+17,"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!… https://t.co/ntDRTzYOqi",Thu Oct 20 17:33:10 +0000 2016,11120,,27050,FALSE,0
458,Twitter for iPhone,7.89E+17,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to… https://t.co/45Vyk6z18m",Thu Oct 20 15:52:38 +0000 2016,16317,,38250,FALSE,0
459,Twitter for Android,7.89E+17,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,Thu Oct 20 14:55:50 +0000 2016,19469,,50126,FALSE,1
460,Twitter for iPhone,7.89E+17,"Thank you America! hashtagMAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% https://t.co/n4eZ3qpcjg",Thu Oct 20 13:27:41 +0000 2016,20131,,43996,FALSE,0
461,Twitter for iPhone,7.89E+17,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to… https://t.co/ivdjRzL6wZ,Thu Oct 20 07:14:05 +0000 2016,19190,,44828,FALSE,0
462,Twitter for iPhone,7.89E+17,"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX",Thu Oct 20 04:27:27 +0000 2016,17596,,34939,FALSE,0
463,Twitter for iPhone,7.89E+17,"The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
hashtagDrainTheSwamp hashtagDebate https://t.co/wsgsf5nv6H",Thu Oct 20 04:18:06 +0000 2016,21112,,44541,FALSE,0
464,Twitter for iPhone,7.89E+17,"Join the MOVEMENT to hashtagMAGA!
https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1",Thu Oct 20 04:10:06 +0000 2016,9072,,19870,FALSE,0
465,Twitter for iPhone,7.89E+17,"Great poll - thank you America! Once we hashtagDrainTheSwamp, together we will hashtagMAGA????hashtagDebate https://t.co/SvcjmrsHKD",Thu Oct 20 04:06:44 +0000 2016,15121,,36222,FALSE,0
466,Twitter for Android,7.89E+17,That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!,Thu Oct 20 02:59:26 +0000 2016,22263,,71554,FALSE,1
467,Twitter for iPhone,7.89E+17,"Join my team over on my Facebook page- live now! hashtagDebates
https://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq",Thu Oct 20 02:51:39 +0000 2016,4598,,12730,FALSE,0
468,Twitter for iPhone,7.89E+17,"The era of division is coming to an end. We will create a new future of hashtagAmericanUnity. First, we need to… https://t.co/mZUFP24Bgh",Thu Oct 20 02:47:21 +0000 2016,10035,,24187,FALSE,0
469,Twitter Web Client,7.89E+17,We cannot take four more years of Barack Obama and that’s what you’ll get if you vote for Hillary. hashtagBigLeagueTruth,Thu Oct 20 02:40:23 +0000 2016,18662,,45970,FALSE,0
470,Twitter Web Client,7.89E+17,I started this campaign to Make America Great Again. That’s what I’m going to do. hashtagMAGA hashtagdebate,Thu Oct 20 02:39:25 +0000 2016,14363,,36460,FALSE,0
471,Twitter for iPhone,7.89E+17,"HILLARY'S HEALTH CARE POLICIES
hashtagDrainTheSwamp hashtagDebate https://t.co/t1Sr8dk2Xi",Thu Oct 20 02:34:01 +0000 2016,7251,,15871,FALSE,0
472,Twitter for iPhone,7.89E+17,We have to repeal &amp; replace hashtagObamacare! Look at what is doing to people! hashtagDrainTheSwamp https://t.co/fsv7P11mWV,Thu Oct 20 02:32:57 +0000 2016,15216,,25033,FALSE,0
473,Twitter Web Client,7.89E+17,.atrealDonaldTrump is going to cut taxes BIG LEAGUE -- Crooked is going to raise taxes BIG LEAGUE! hashtagDrainTheSwamp… https://t.co/41X9Qjy0RJ,Thu Oct 20 02:32:37 +0000 2016,5104,,11316,FALSE,0
474,Twitter Web Client,7.89E+17,"ISIS has infiltrated countries all over Europe by posing as refugees, and atHillaryClinton will allow it to happen h… https://t.co/MmeW2qsTQh",Thu Oct 20 02:31:45 +0000 2016,16130,,33722,FALSE,0
475,Twitter for iPhone,7.89E+17,"The economy cannot take four more years of these same failed policies.
hashtagBigLeagueTruth hashtagDrainTheSwamp https://t.co/o8g2E5xXy6",Thu Oct 20 02:31:07 +0000 2016,7785,,16178,FALSE,0
476,Twitter for iPhone,7.89E+17,"Together we can save American JOBS, American LIVES, and AMERICAN FUTURES! hashtagDebates https://t.co/2Yfd0Omn4X",Thu Oct 20 02:29:29 +0000 2016,6793,,15444,FALSE,0
477,Twitter Web Client,7.89E+17,USA has the greatest business people in the world but we let political hacks negotiate our deals. We need change! hashtagBigLeagueTruth hashtagDebate,Thu Oct 20 02:28:17 +0000 2016,8326,,21106,FALSE,0
478,Twitter for iPhone,7.89E+17,"I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?
hashtagDrainTheSwamp https://t.co/tU0iW3Gi9v",Thu Oct 20 02:27:31 +0000 2016,6493,,14177,FALSE,0
479,Twitter Web Client,7.89E+17,"After Crooked atHillaryClinton allowed ISIS to rise, she now claims she'll defeat them? LAUGHABLE! Here's my plan: https://t.co/FzRMObNQVn",Thu Oct 20 02:26:24 +0000 2016,7114,,15184,FALSE,0
480,Twitter Web Client,7.89E+17,What They Are Saying About atrealDonaldTrump's GREAT Debate and atHillaryClinton's Bad Performance… https://t.co/1O86a49vJZ,Thu Oct 20 02:24:44 +0000 2016,3218,,7661,FALSE,0
481,Twitter Web Client,7.89E+17,"""Her instincts are suboptimal.""
https://t.co/PRCHvRtPVA",Thu Oct 20 02:22:13 +0000 2016,2930,,7171,FALSE,0
482,Twitter Web Client,7.89E+17,"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported, it was a DISASTER. https://t.co/Um5WJXWfBZ",Thu Oct 20 02:21:32 +0000 2016,6523,,14149,FALSE,0
483,Twitter for iPhone,7.89E+17,hashtagBigLeagueTruth hashtagDrainTheSwamp https://t.co/eoBiXFPc5f,Thu Oct 20 02:21:19 +0000 2016,4212,,9335,FALSE,0
484,Twitter Web Client,7.89E+17,Bernie Sanders on HRC: Bad Judgement. John Podesta on HRC: Bad Instincts. hashtagBigLeagueTruth hashtagDebate,Thu Oct 20 02:19:22 +0000 2016,6272,,14918,FALSE,0
485,Twitter for iPhone,7.89E+17,"HILLARY FAILED ALL OVER THE WORLD. hashtagBigLeagueTruth  
?LIBYA
?SYRIA
?IRAN
?IRAQ
?ASIA PIVOT
?RUSSIAN RESET
?BENGHAZI… https://t.co/H1UH0svtt2",Thu Oct 20 02:16:25 +0000 2016,11502,,20970,FALSE,0
486,Twitter for iPhone,7.89E+17,"Hillary says ""take back Mosul?"" We would have NEVER lost Mosul- if it wasn't for hashtagCrookedHillary. hashtagDrainTheSwamp https://t.co/TmsY0ApFLQ",Thu Oct 20 02:14:29 +0000 2016,7542,,16317,FALSE,0
487,Twitter for iPhone,7.89E+17,You should give the money back atHillaryClinton! hashtagDrainTheSwamp https://t.co/m0LKHRUoHz,Thu Oct 20 02:11:33 +0000 2016,7534,,15919,FALSE,0
488,Twitter Web Client,7.89E+17,Crooked’s top aides were MIRED in massive conflicts of interests at the State Dept. We MUST hashtagDrainTheSwamp https://t.co/a4p7q9jZde hashtagDebate,Thu Oct 20 02:08:08 +0000 2016,5720,,11183,FALSE,0
489,TweetDeck,7.89E+17,LIVE FACT-CHECK: Trump's RIGHT. The Clinton Foundation has taken MILLIONS from the Middle East. hashtagDrainTheSwamp https://t.co/Kgcaf5tdTM,Thu Oct 20 02:06:52 +0000 2016,9520,,13519,FALSE,0
490,Twitter Web Client,7.89E+17,Crooked atHillaryClinton's foundation is a CRIMINAL ENTERPRISE. Time to hashtagDrainTheSwamp!  https://t.co/89eOMTsIjt hashtagBigLeagueTruth hashtagDebate,Thu Oct 20 02:02:53 +0000 2016,6513,,12616,FALSE,0
491,Twitter Web Client,7.89E+17,"Moderator: “Respectfully, you won’t answer the pay-to-play question.” hashtagDebate hashtagBigLeagueTruth",Thu Oct 20 02:02:15 +0000 2016,7122,,15460,FALSE,0
492,Twitter Web Client,7.89E+17,.atHillaryClinton loves to lie. America has had enough of the CLINTON'S! It is time to hashtagDrainTheSwamp! Debates https://t.co/3Mz4T7qTTR,Thu Oct 20 01:59:07 +0000 2016,8362,,15642,FALSE,0
493,Twitter Web Client,7.89E+17,She'll say anything and change NOTHING! hashtagMAGA hashtagBigLeagueTruth https://t.co/6E767Uw6Dj,Thu Oct 20 01:58:34 +0000 2016,6466,,13741,FALSE,0
494,Twitter for iPhone,7.89E+17,I will do more in the first 30 days in office than Hillary has done in the last 30 years! hashtagDebate  hashtagBigLeagueTruth https://t.co/tuNQePu8Vk,Thu Oct 20 01:57:00 +0000 2016,7148,,15658,FALSE,0
495,Twitter Web Client,7.89E+17,"Crooked's camp incited violence at my rallies. These incidents weren't ""spontaneous"" - like she claimed in Benghazi! https://t.co/aCzOgFIfZ2",Thu Oct 20 01:56:54 +0000 2016,9253,,14899,FALSE,0
496,Twitter Web Client,7.89E+17,hashtagCrookedHillary is nothing more than a Wall Street PUPPET! hashtagBigLeagueTruth hashtagDebate https://t.co/skhBWG6AQ3,Thu Oct 20 01:56:01 +0000 2016,13276,,23965,FALSE,0
497,Twitter for iPhone,7.89E+17,"Brought to you by atHillaryClinton &amp; her campaign- in Chicago, Illinois. 
hashtagBigLeagueTruth hashtagDrainTheSwamp https://t.co/10iUBOcECp",Thu Oct 20 01:55:42 +0000 2016,10738,,16400,FALSE,0
498,Twitter Web Client,7.89E+17,.atrealDonaldTrump will do more in the first 30 days in office than Hillary has done in the last 30 years! hashtagDebate… https://t.co/GunaVggS0N,Thu Oct 20 01:53:57 +0000 2016,3760,,8263,FALSE,0
499,Twitter Web Client,7.89E+17,Our country is stagnant. We’ve lost jobs and business. We don’t make things anymore b/c of the bill Hillary’s husband signed and she blessed,Thu Oct 20 01:51:49 +0000 2016,6406,,16968,FALSE,0
500,Twitter Web Client,7.89E+17,Crooked Hillary has never created a job in her life. We will create 25 million jobs. Think she can do that? Not a c… https://t.co/64Kll0Dl7K,Thu Oct 20 01:51:15 +0000 2016,7831,,14874,FALSE,0
501,Twitter for iPhone,7.89E+17,.atHillaryClinton has been doing this for THIRTY YEARS....where has she been? hashtagBigLeagueTruth,Thu Oct 20 01:50:20 +0000 2016,4981,,12103,FALSE,0
502,Twitter for iPhone,7.89E+17,hashtagCrookedHillary gives Obama an “A” for an economic recovery that’s the slowest since WWII... hashtagBigLeagueTruth… https://t.co/wVMFHdyCu2,Thu Oct 20 01:49:00 +0000 2016,4517,,9318,FALSE,0
503,Twitter for iPhone,7.89E+17,"THE CHOICE IS CLEAR!
hashtagBigLeagueTruth hashtagDrainTheSwamp https://t.co/kGx88PEpmX",Thu Oct 20 01:46:54 +0000 2016,6262,,12589,FALSE,0
504,Twitter Web Client,7.89E+17,"I will renegotiate NAFTA. If I can’t make a great deal, we’re going to tear it up. We’re going to get this economy running again. hashtagDebate",Thu Oct 20 01:45:45 +0000 2016,5925,,16114,FALSE,0
505,Twitter Web Client,7.89E+17,hashtagCrookedHillary's plan will add $1.15 TRILLION in new taxes. We cannot afford her! hashtagDrainTheSwamp hashtagDebate https://t.co/jpjKY1IiQh,Thu Oct 20 01:45:17 +0000 2016,4006,,7426,FALSE,0
506,Twitter for iPhone,7.89E+17,This is what we can expect from hashtagCrookedHillary. More Taxes. More Spending. hashtagBigLeageTruth hashtagDrainTheSwamp hashtagDebates https://t.co/5yxnt0gNUF,Thu Oct 20 01:44:36 +0000 2016,6146,,10828,FALSE,0
507,Twitter Web Client,7.89E+17,hashtagBigLeagueTruth https://t.co/jhDLwFez3v,Thu Oct 20 01:44:31 +0000 2016,3991,,9161,FALSE,0
508,Twitter Web Client,7.89E+17,.atHillaryClinton's tax hikes will CRUSH our economy. I will cut taxes -- BIG LEAGUE. https://t.co/EtA1tBnrNG https://t.co/NgMDP4wilI,Thu Oct 20 01:42:53 +0000 2016,3675,,8271,FALSE,0
509,Twitter for iPhone,7.89E+17,".atHillaryClinton talking about jobs? Remember what she promised upstate New York. hashtagBigLeagueTruth
hashtagDebates https://t.co/SmjNuHi7XB",Thu Oct 20 01:39:40 +0000 2016,6933,,12369,FALSE,0
510,Twitter Web Client,7.89E+17,.atHillaryClinton has been a foreign policy DISASTER for the American people. I will hashtagMakeAmericaStrongAgain hashtagDebate… https://t.co/tj6PWM5r1J,Thu Oct 20 01:39:29 +0000 2016,5298,,9602,FALSE,0
511,Twitter Web Client,7.89E+17,Moderator: Hillary plan calls for more regulation and more government spending. hashtagDebate hashtagBigLeagueTruth,Thu Oct 20 01:38:47 +0000 2016,4348,,9981,FALSE,0
512,Twitter for iPhone,7.89E+17,".atHillaryClinton- you have failed, failed, and failed. hashtagBigLeagueTruth
Time to hashtagDrainTheSwamp! https://t.co/c2EiyU8XKK",Thu Oct 20 01:37:37 +0000 2016,6739,,12395,FALSE,0
513,Twitter Web Client,7.89E+17,"Hillary has called for 550% more Syrian immigrants, but won’t even mention “radical Islamic terrorists.” hashtagDebate… https://t.co/Rf48XkZWbu",Thu Oct 20 01:34:49 +0000 2016,8566,,15468,FALSE,0
514,Twitter for iPhone,7.89E+17,"Hey atPOTUS - WE AGREE!
hashtagBigLeagueTruth hashtagDrainTheSwamp https://t.co/WnofYy60fc",Thu Oct 20 01:32:46 +0000 2016,6249,,11774,FALSE,0
515,Twitter Web Client,7.89E+17,"Moderator: Hillary paid $225,000 by a Brazilian bank for a speech that called for “open borders.” That’s a quote! hashtagDebate hashtagBigLeagueTruth",Thu Oct 20 01:29:22 +0000 2016,10873,,20264,FALSE,0
516,Twitter Web Client,7.89E+17,"TRUMP &amp; CLINTON ON IMMIGRATION
hashtagDebate hashtagBigLeagueTruth https://t.co/OP4c7Jc8Ad",Thu Oct 20 01:28:41 +0000 2016,4780,,9339,FALSE,0
517,Twitter Web Client,7.89E+17,"Hillary is too weak to lead on border security-no solutions, no ideas, no credibility.She supported NAFTA, worst deal in US history. hashtagDebate",Thu Oct 20 01:28:08 +0000 2016,5733,,14769,FALSE,0
518,Twitter Web Client,7.89E+17,".atRealDonaldTrump wants a SAFE America w/ stronger borders, no amnesty, and an END to sanctuary cities. He is… https://t.co/7Ha00c77Gb",Thu Oct 20 01:27:37 +0000 2016,4326,,8940,FALSE,0
519,Twitter for iPhone,7.89E+17,Plain &amp; Simple: We should only admit into this country those who share our VALUES and RESPECT our people. https://t.co/TlJo8dtVjZ,Thu Oct 20 01:24:20 +0000 2016,5924,,12936,FALSE,0
520,Twitter Web Client,7.89E+17,One of my first acts as President will be to deport the drug lords and then secure the border. hashtagDebate hashtagMAGA,Thu Oct 20 01:23:45 +0000 2016,6465,,16001,FALSE,0
521,Twitter for iPhone,7.89E+17,Hillary Clinton will use American tax dollars to provide amnesty for thousands of illegals. I will put… https://t.co/ZpV33TfbR6,Thu Oct 20 01:22:56 +0000 2016,5668,,11097,FALSE,0
522,Twitter Web Client,7.89E+17,"Drugs are pouring into this country. If we have no border, we have no country. That’s why ICE endorsed me. hashtagDebate hashtagBigLeagueTruth",Thu Oct 20 01:22:19 +0000 2016,7582,,16366,FALSE,0
523,Twitter for iPhone,7.89E+17,"hashtagSecondAmendment hashtag2A
hashtagDebates https://t.co/QbOaf8Dlhs",Thu Oct 20 01:18:09 +0000 2016,4996,,10301,FALSE,0
524,Twitter Web Client,7.89E+17,".atrealDonaldTrump is PRO-LIFE, PRO-FAMILY hashtagBigLeagueTruth hashtagDebates2016 https://t.co/nOqbDBMQFM",Thu Oct 20 01:17:32 +0000 2016,3464,,6642,FALSE,0
525,Twitter for iPhone,7.89E+17,It is so imperative that we have the right justices. hashtagDrainTheSwamp hashtagDebates hashtagBigLeagueTruth https://t.co/RHryqijTlu,Thu Oct 20 01:14:12 +0000 2016,4782,,9699,FALSE,0
526,Twitter Web Client,7.89E+17,.atHillaryClinton lists litany of ways she plans to restrict gun rights. 2A will not survive a Hillary presidency. hashtagDebate hashtagBigLeagueTruth,Thu Oct 20 01:13:09 +0000 2016,4848,,10623,FALSE,0
